en,file,file-name,gen,id,length,sp
Common Snipe,https://xeno-canto.org/771959/download,"XC771959-Common-Snipe,-flight-call,-221221-002.wav",Gallinago,771959,0:36,gallinago
Common Snipe,https://xeno-canto.org/767556/download,XC767556-Gallinago-gallinago_2022.12.09_17.39_01.mp3,Gallinago,767556,0:04,gallinago
Common Snipe,https://xeno-canto.org/756991/download,XC756991-221008-091140Narceja.wav,Gallinago,756991,0:03,gallinago
Common Snipe,https://xeno-canto.org/748334/download,XC748334-220403_1123_Gal gal.mp3,Gallinago,748334,0:08,gallinago
Common Snipe,https://xeno-canto.org/705671/download,XC705671-2022.02.28_18.56_01.mp3,Gallinago,705671,0:13,gallinago
Common Snipe,https://xeno-canto.org/702322/download,XC702322-220211-182306narceja.mp3,Gallinago,702322,0:07,gallinago
Common Snipe,https://xeno-canto.org/701365/download,XC701365-220204-111502narceja.mp3,Gallinago,701365,0:29,gallinago
Common Snipe,https://xeno-canto.org/700403/download,XC700403-2022.02.04_18.38_01.mp3,Gallinago,700403,0:15,gallinago
Common Snipe,https://xeno-canto.org/685804/download,XC685804-211013_0811.mp3,Gallinago,685804,0:05,gallinago
Common Snipe,https://xeno-canto.org/615258/download,XC615258-210114-003_HP05NR5N6_17h03_Ggallinago.mp3,Gallinago,615258,0:14,gallinago
Common Snipe,https://xeno-canto.org/611196/download,XC611196-2020.11.21_11.31_01.mp3,Gallinago,611196,0:05,gallinago
Common Snipe,https://xeno-canto.org/256947/download,XC256947-Gallinago.mp3,Gallinago,256947,1:55,gallinago
Common Snipe,https://xeno-canto.org/815278/download,XC815278-Bdmtop1_Pico-Gaspar.wav,Gallinago,815278,0:20,gallinago
Common Snipe,https://xeno-canto.org/815275/download,XC815275-Bdm3_Pico-Gaspar.wav,Gallinago,815275,0:08,gallinago
Common Snipe,https://xeno-canto.org/815273/download,XC815273-Bdm1_Pico-Gaspar.wav,Gallinago,815273,0:30,gallinago
Common Snipe,https://xeno-canto.org/814865/download,XC814865-Gal.gal.top1_Lagoa-das-Narcejas.wav,Gallinago,814865,0:15,gallinago
Common Snipe,https://xeno-canto.org/814316/download,XC814316-Galgal2_Pau-Velho.wav,Gallinago,814316,0:27,gallinago
Common Snipe,https://xeno-canto.org/814314/download,XC814314-Galgal1_Pau-Velho.wav,Gallinago,814314,0:28,gallinago
Common Snipe,https://xeno-canto.org/813173/download,XC813173-Galgaltop1_Escampadouro.wav,Gallinago,813173,0:43,gallinago
Common Snipe,https://xeno-canto.org/813172/download,XC813172-Galgal2_Escampadouro.wav,Gallinago,813172,0:51,gallinago
Common Snipe,https://xeno-canto.org/813171/download,XC813171-Galgal1_Escampadouro.wav,Gallinago,813171,0:41,gallinago
Common Snipe,https://xeno-canto.org/812652/download,XC812652-Galgaltopinho3_Pico-Gaspar.wav,Gallinago,812652,1:04,gallinago
Common Snipe,https://xeno-canto.org/812649/download,XC812649-Galgaltopinho2_Pico-Gaspar.wav,Gallinago,812649,1:48,gallinago
Common Snipe,https://xeno-canto.org/812642/download,XC812642-Galgaltop2_Pico-Gaspar.wav,Gallinago,812642,0:13,gallinago
Common Snipe,https://xeno-canto.org/812630/download,XC812630-Galgal8_Pico-Gaspar.wav,Gallinago,812630,1:05,gallinago
Common Snipe,https://xeno-canto.org/812629/download,XC812629-Galgal7_Pico-Gaspar.wav,Gallinago,812629,1:29,gallinago
Common Snipe,https://xeno-canto.org/812627/download,XC812627-Galgal6_Pico-Gaspar.wav,Gallinago,812627,1:15,gallinago
Common Snipe,https://xeno-canto.org/812626/download,XC812626-Galgal5_Pico-Gaspar.wav,Gallinago,812626,0:38,gallinago
Common Snipe,https://xeno-canto.org/812624/download,XC812624-Galgal4_Pico-Gaspar.wav,Gallinago,812624,0:27,gallinago
Common Snipe,https://xeno-canto.org/812622/download,XC812622-Galgal3_Pico-Gaspar.wav,Gallinago,812622,0:51,gallinago
Common Snipe,https://xeno-canto.org/812618/download,XC812618-Galgal2_Pico-Gaspar.wav,Gallinago,812618,0:56,gallinago
Common Snipe,https://xeno-canto.org/812614/download,XC812614-Galgal1_Pico-Gaspar.wav,Gallinago,812614,0:55,gallinago
Common Snipe,https://xeno-canto.org/808442/download,XC808442-Galgal1_Escampadouro.wav,Gallinago,808442,0:14,gallinago
Common Snipe,https://xeno-canto.org/792896/download,XC792896-Galgal4_Furna-do-Enxofre.wav,Gallinago,792896,0:08,gallinago
Common Snipe,https://xeno-canto.org/792895/download,XC792895-Galgal3_Furna-do-Enxofre.wav,Gallinago,792895,0:03,gallinago
Common Snipe,https://xeno-canto.org/792894/download,XC792894-Galgal2_Furna-do-Enxofre.wav,Gallinago,792894,0:11,gallinago
Common Snipe,https://xeno-canto.org/792893/download,XC792893-Galgal1_Furna-do-Enxofre.wav,Gallinago,792893,0:20,gallinago
Common Snipe,https://xeno-canto.org/792891/download,XC792891-Galgal3CAC7.wav,Gallinago,792891,0:08,gallinago
Common Snipe,https://xeno-canto.org/792890/download,XC792890-Galgal2CAC7.wav,Gallinago,792890,0:07,gallinago
Common Snipe,https://xeno-canto.org/792883/download,XC792883-Galgal1_Caldeira-de-Guilherme-Moniz.wav,Gallinago,792883,0:19,gallinago
Common Snipe,https://xeno-canto.org/792873/download,XC792873-Galgal.1.Queimada.wav,Gallinago,792873,0:06,gallinago
Common Snipe,https://xeno-canto.org/792871/download,XC792871-Galgal.3.Escampadouro.wav,Gallinago,792871,0:04,gallinago
Common Snipe,https://xeno-canto.org/792870/download,XC792870-Galgal.2.Escampadouro.wav,Gallinago,792870,0:05,gallinago
Common Snipe,https://xeno-canto.org/792869/download,XC792869-Galgal.1.Escampadouro.wav,Gallinago,792869,0:27,gallinago
Common Snipe,https://xeno-canto.org/792416/download,XC792416-Galgal1_Pico-Gaspar.wav,Gallinago,792416,0:07,gallinago
Common Snipe,https://xeno-canto.org/791884/download,XC791884-Galgal3.Pau-Velho.wav,Gallinago,791884,1:05,gallinago
Common Snipe,https://xeno-canto.org/791883/download,XC791883-Galgal1.Pau-Velho.wav,Gallinago,791883,0:37,gallinago
Common Snipe,https://xeno-canto.org/791882/download,XC791882-Galgal.topinho1_Pau-Velho.wav,Gallinago,791882,0:06,gallinago
Common Snipe,https://xeno-canto.org/791881/download,XC791881-Galgal.top9_Pau-Velho.wav,Gallinago,791881,0:52,gallinago
Common Snipe,https://xeno-canto.org/791880/download,XC791880-Galgal.top8_Pau-Velho.wav,Gallinago,791880,1:19,gallinago
Common Snipe,https://xeno-canto.org/791879/download,XC791879-Galgal.top7_Pau-Velho.wav,Gallinago,791879,1:47,gallinago
Common Snipe,https://xeno-canto.org/791877/download,XC791877-Galgal.Top6_Pau-Velho.wav,Gallinago,791877,1:31,gallinago
Common Snipe,https://xeno-canto.org/791876/download,XC791876-Galgal.Top5_Pau-Velho.wav,Gallinago,791876,3:36,gallinago
Common Snipe,https://xeno-canto.org/791875/download,XC791875-Galgal.TOP4_Pau-Velho.wav,Gallinago,791875,1:16,gallinago
Common Snipe,https://xeno-canto.org/791874/download,XC791874-Galgal.Top3_Pau-Velho.wav,Gallinago,791874,1:29,gallinago
Common Snipe,https://xeno-canto.org/791873/download,XC791873-Galgal.top2_Pau-Velho.wav,Gallinago,791873,0:55,gallinago
Common Snipe,https://xeno-canto.org/791381/download,XC791381-Galgal4_Lagoa-das-Narcejas.wav,Gallinago,791381,0:39,gallinago
Common Snipe,https://xeno-canto.org/791379/download,XC791379-Galgal3_Lagoa-das-Narcejas.wav,Gallinago,791379,0:46,gallinago
Common Snipe,https://xeno-canto.org/791378/download,XC791378-Galgaltop2_Lagoa-das-Narcejas.wav,Gallinago,791378,0:16,gallinago
Common Snipe,https://xeno-canto.org/791377/download,XC791377-Galgal1_Lagoa-das-Narcejas.wav,Gallinago,791377,0:18,gallinago
Common Snipe,https://xeno-canto.org/791376/download,XC791376-Galgaltop5_Lagoa-das-Narcejas.wav,Gallinago,791376,0:09,gallinago
Common Snipe,https://xeno-canto.org/791374/download,XC791374-Galgaltop4_Lagoa-das-Narcejas.wav,Gallinago,791374,1:03,gallinago
Common Snipe,https://xeno-canto.org/791373/download,XC791373-Galgaltop3_Lagoa-das-Narcejas.wav,Gallinago,791373,2:01,gallinago
Common Snipe,https://xeno-canto.org/791371/download,XC791371-Galgaltop2_Lagoa-das-Narcejas.wav,Gallinago,791371,0:16,gallinago
Common Snipe,https://xeno-canto.org/791370/download,XC791370-Galgaltop1_Lagoa-das-Narcejas.wav,Gallinago,791370,2:05,gallinago
Common Snipe,https://xeno-canto.org/791147/download,XC791147-Gallinago-gallinagotop7_Escampadouro.wav,Gallinago,791147,0:09,gallinago
Common Snipe,https://xeno-canto.org/791146/download,XC791146-Gallinago-gallinagotop6_Escampadouro.wav,Gallinago,791146,0:07,gallinago
Common Snipe,https://xeno-canto.org/791145/download,XC791145-Gallinago-gallinagotop4_Escampadouro.wav,Gallinago,791145,1:06,gallinago
Common Snipe,https://xeno-canto.org/791144/download,XC791144-Gallinago-gallinagotop3_Escampadouro.wav,Gallinago,791144,1:13,gallinago
Common Snipe,https://xeno-canto.org/791143/download,XC791143-Gallinago-gallinagotop1_Escampadouro.wav,Gallinago,791143,0:39,gallinago
Common Snipe,https://xeno-canto.org/791140/download,XC791140-Gallinago-gallinagotop2_Pau-Velho.wav,Gallinago,791140,0:05,gallinago
Common Snipe,https://xeno-canto.org/791139/download,XC791139-Gallinago-gallinagotop1_Pau-Velho.wav,Gallinago,791139,0:06,gallinago
Common Snipe,https://xeno-canto.org/791004/download,XC791004-Galgal1_Pico-Gaspar.wav,Gallinago,791004,0:26,gallinago
Common Snipe,https://xeno-canto.org/790999/download,XC790999-Galgal4_Pau-Velho.wav,Gallinago,790999,0:11,gallinago
Common Snipe,https://xeno-canto.org/790996/download,XC790996-Galgal2_Pau-Velho.wav,Gallinago,790996,0:15,gallinago
Common Snipe,https://xeno-canto.org/790666/download,XC790666-Galgaltop2_Lagoa-do-Capitão.wav,Gallinago,790666,0:52,gallinago
Common Snipe,https://xeno-canto.org/790665/download,XC790665-Galgaltop1_Lagoa-do-Capitão.wav,Gallinago,790665,0:17,gallinago
Common Snipe,https://xeno-canto.org/789622/download,XC789622-Galgal3_Caldeira-de-Santa-Bárbara.wav,Gallinago,789622,0:26,gallinago
Common Snipe,https://xeno-canto.org/789621/download,XC789621-Galgal2_Caldeira-de-Santa-Bárbara.wav,Gallinago,789621,0:27,gallinago
Common Snipe,https://xeno-canto.org/789617/download,XC789617-Galgal3_Lagoa-do-Caiado.wav,Gallinago,789617,0:07,gallinago
Common Snipe,https://xeno-canto.org/789615/download,XC789615-Galgal1_Lagoa-do-Caiado.wav,Gallinago,789615,0:24,gallinago
Common Snipe,https://xeno-canto.org/785001/download,XC785001-230123-182511Narceja.wav,Gallinago,785001,0:22,gallinago
Common Snipe,https://xeno-canto.org/784380/download,XC784380-GgTop5_Escampadouro.wav,Gallinago,784380,0:38,gallinago
Common Snipe,https://xeno-canto.org/784379/download,XC784379-GgTop4_Escampadouro.wav,Gallinago,784379,0:22,gallinago
Common Snipe,https://xeno-canto.org/784378/download,XC784378-GgTop3_Escampadouro.wav,Gallinago,784378,0:59,gallinago
Common Snipe,https://xeno-canto.org/784377/download,XC784377-GgTop2_Escampadouro.wav,Gallinago,784377,0:20,gallinago
Common Snipe,https://xeno-canto.org/784376/download,XC784376-GgTop1_Escampadouro.wav,Gallinago,784376,1:20,gallinago
Common Snipe,https://xeno-canto.org/784375/download,XC784375-GalgalTopinho7_Escampadouro.wav,Gallinago,784375,0:19,gallinago
Common Snipe,https://xeno-canto.org/784373/download,XC784373-GgTop5_Escampadouro.wav,Gallinago,784373,0:38,gallinago
Common Snipe,https://xeno-canto.org/784372/download,XC784372-GalgalTopinho4_Escampadouro.wav,Gallinago,784372,0:14,gallinago
Common Snipe,https://xeno-canto.org/784371/download,XC784371-GalgalTopinho3_Escampadouro.wav,Gallinago,784371,0:14,gallinago
Common Snipe,https://xeno-canto.org/784370/download,XC784370-GalgalTopinho2_Escampadouro.wav,Gallinago,784370,0:11,gallinago
Common Snipe,https://xeno-canto.org/784369/download,XC784369-GalgalTopinho1_Escampadouro.wav,Gallinago,784369,0:23,gallinago
Common Snipe,https://xeno-canto.org/784368/download,XC784368-GalgalTop3_Escampadouro.wav,Gallinago,784368,1:46,gallinago
Common Snipe,https://xeno-canto.org/784367/download,XC784367-GalgalTop2_Escampadouro.wav,Gallinago,784367,3:10,gallinago
Common Snipe,https://xeno-canto.org/784366/download,XC784366-GalgalTop1_Escampadouro.wav,Gallinago,784366,0:32,gallinago
Common Snipe,https://xeno-canto.org/784365/download,XC784365-BécassineTOP_Escampadouro.wav,Gallinago,784365,1:03,gallinago
Common Snipe,https://xeno-canto.org/784364/download,XC784364-Bécassine3Top_Escampadouro.wav,Gallinago,784364,0:26,gallinago
Common Snipe,https://xeno-canto.org/784363/download,XC784363-Bécassine2Top_Escampadouro.wav,Gallinago,784363,1:00,gallinago
Common Snipe,https://xeno-canto.org/784362/download,XC784362-Bécassine1Top_Escampadouro.wav,Gallinago,784362,0:38,gallinago
Common Snipe,https://xeno-canto.org/784358/download,XC784358-Gal.gal.Top3_Caldeira-de-Guilherme-Moniz.wav,Gallinago,784358,0:34,gallinago
Common Snipe,https://xeno-canto.org/784357/download,XC784357-Gal.gal.Top2_Caldeira-de-Guilherme-Moniz.wav,Gallinago,784357,0:05,gallinago
Common Snipe,https://xeno-canto.org/784355/download,XC784355-Gal.gal.Top1_Caldeira-de-Guilherme-Moniz.wav,Gallinago,784355,0:13,gallinago
Common Snipe,https://xeno-canto.org/784353/download,XC784353-NarcejaTop1_CdGM.wav,Gallinago,784353,0:05,gallinago
Common Snipe,https://xeno-canto.org/784351/download,XC784351-Gal.galTop3_Pico-Gaspar.wav,Gallinago,784351,0:32,gallinago
Common Snipe,https://xeno-canto.org/784349/download,XC784349-Gal.galTop2_Pico-Gaspar.wav,Gallinago,784349,0:41,gallinago
Common Snipe,https://xeno-canto.org/784348/download,XC784348-Gal.galTop1_Pico-Gaspar.wav,Gallinago,784348,0:22,gallinago
Common Snipe,https://xeno-canto.org/784345/download,XC784345-Bécassine12_Pico-Gaspar.wav,Gallinago,784345,0:30,gallinago
Common Snipe,https://xeno-canto.org/784343/download,XC784343-Bécassine11Top_Pico-Gaspar.wav,Gallinago,784343,1:05,gallinago
Common Snipe,https://xeno-canto.org/784342/download,XC784342-Bécassine11_Pico-Gaspar.wav,Gallinago,784342,1:05,gallinago
Common Snipe,https://xeno-canto.org/784341/download,XC784341-Bécassine10Top_Pico-Gaspar.wav,Gallinago,784341,1:12,gallinago
Common Snipe,https://xeno-canto.org/784340/download,XC784340-Bécassine10_Pico-Gaspar.wav,Gallinago,784340,1:16,gallinago
Common Snipe,https://xeno-canto.org/784339/download,XC784339-Bécassine9Top_Pico-Gaspar.wav,Gallinago,784339,1:07,gallinago
Common Snipe,https://xeno-canto.org/784338/download,XC784338-Bécassine9_Pico-Gaspar.wav,Gallinago,784338,0:31,gallinago
Common Snipe,https://xeno-canto.org/784337/download,XC784337-Bécassine8Top_Pico-Gaspar.wav,Gallinago,784337,2:04,gallinago
Common Snipe,https://xeno-canto.org/784336/download,XC784336-Bécassine8_Pico-Gaspar.wav,Gallinago,784336,1:04,gallinago
Common Snipe,https://xeno-canto.org/784335/download,XC784335-Bécassine7Top_Pico-Gaspar.wav,Gallinago,784335,1:45,gallinago
Common Snipe,https://xeno-canto.org/784333/download,XC784333-Bécassine6Top_Pico-Gaspar.wav,Gallinago,784333,0:29,gallinago
Common Snipe,https://xeno-canto.org/784332/download,XC784332-Bécassine6TOP_Pico-Gaspar-(3).wav,Gallinago,784332,1:00,gallinago
Common Snipe,https://xeno-canto.org/784330/download,XC784330-Bécassine5Top_Pico-Gaspar.wav,Gallinago,784330,1:27,gallinago
Common Snipe,https://xeno-canto.org/784329/download,XC784329-Bécassine5Top_Pico-Gaspar.wav,Gallinago,784329,1:27,gallinago
Common Snipe,https://xeno-canto.org/784328/download,XC784328-Bécassine4TOP_Pico-Gaspar.wav,Gallinago,784328,0:32,gallinago
Common Snipe,https://xeno-canto.org/784327/download,XC784327-Bécassine3Top_Pico-Gaspar.wav,Gallinago,784327,0:36,gallinago
Common Snipe,https://xeno-canto.org/784326/download,XC784326-Bécassine2Top_Pico-Gaspar.wav,Gallinago,784326,1:00,gallinago
Common Snipe,https://xeno-canto.org/784325/download,XC784325-Bécassine1TOP_Pico-Gaspar.wav,Gallinago,784325,2:00,gallinago
Common Snipe,https://xeno-canto.org/784324/download,XC784324-Bécassine4Pas-mal_Pico-Gaspar.wav,Gallinago,784324,0:58,gallinago
Common Snipe,https://xeno-canto.org/784323/download,XC784323-Bécassine3Pas-mal_Pico-Gaspar.wav,Gallinago,784323,0:24,gallinago
Common Snipe,https://xeno-canto.org/784321/download,XC784321-Bécassine2Pas-mal_Pico-Gaspar.wav,Gallinago,784321,0:08,gallinago
Common Snipe,https://xeno-canto.org/784320/download,XC784320-Bécassine2_Pico-Gaspar.wav,Gallinago,784320,0:26,gallinago
Common Snipe,https://xeno-canto.org/784319/download,XC784319-Bécassine1Pas-mal_Pico-Gaspar.wav,Gallinago,784319,0:16,gallinago
Common Snipe,https://xeno-canto.org/784318/download,XC784318-Bécassine1Pas-mal_Escampadouro.wav,Gallinago,784318,1:07,gallinago
Common Snipe,https://xeno-canto.org/784317/download,XC784317-Bécassine1_Pico-Gaspar.wav,Gallinago,784317,0:15,gallinago
Common Snipe,https://xeno-canto.org/784303/download,XC784303-Bécassine-des-marais4Top_Pico-Gaspar.wav,Gallinago,784303,1:11,gallinago
Common Snipe,https://xeno-canto.org/784302/download,XC784302-Bécassine-des-marais3Top_Pico-Gaspar.wav,Gallinago,784302,0:31,gallinago
Common Snipe,https://xeno-canto.org/784301/download,XC784301-Bécassine-des-marais2Top_Pico-Gaspar.wav,Gallinago,784301,3:01,gallinago
Common Snipe,https://xeno-canto.org/784298/download,XC784298-Bécassine-des-marais1Top_Pico-Gaspar.wav,Gallinago,784298,1:01,gallinago
Common Snipe,https://xeno-canto.org/784115/download,XC784115-Galgal1.2_Escampadouro.wav,Gallinago,784115,0:18,gallinago
Common Snipe,https://xeno-canto.org/784114/download,XC784114-Galgal1.1_Escampadouro.wav,Gallinago,784114,0:22,gallinago
Common Snipe,https://xeno-canto.org/784113/download,XC784113-Galgal1.0_Escampadouro.wav,Gallinago,784113,0:13,gallinago
Common Snipe,https://xeno-canto.org/771865/download,XC771865-Gallinago-gallinago_flight-call_Soure_27_12_22.wav,Gallinago,771865,0:13,gallinago
Common Snipe,https://xeno-canto.org/508341/download,XC508341-191113-171053narceja.mp3,Gallinago,508341,0:03,gallinago
Common Snipe,https://xeno-canto.org/812660/download,XC812660-Galgaltopinho1_PG.wav,Gallinago,812660,0:10,gallinago
Common Snipe,https://xeno-canto.org/812659/download,XC812659-GalgalTop3_PG.wav,Gallinago,812659,1:23,gallinago
Common Snipe,https://xeno-canto.org/812646/download,XC812646-Galgaltopinho_Pico-Gaspar.wav,Gallinago,812646,1:57,gallinago
Common Snipe,https://xeno-canto.org/812637/download,XC812637-Galgal12_Pico-Gaspar.wav,Gallinago,812637,1:12,gallinago
Common Snipe,https://xeno-canto.org/812635/download,XC812635-Galgal11_Pico-Gaspar.wav,Gallinago,812635,1:11,gallinago
Common Snipe,https://xeno-canto.org/812632/download,XC812632-Galgal10_Pico-Gaspar.wav,Gallinago,812632,1:08,gallinago
Common Snipe,https://xeno-canto.org/792889/download,XC792889-Galgal1CAC7.wav,Gallinago,792889,0:47,gallinago
Common Snipe,https://xeno-canto.org/789620/download,XC789620-Galgal2_Lagoa-Rosada.wav,Gallinago,789620,0:16,gallinago
Common Snipe,https://xeno-canto.org/789618/download,XC789618-Galgal1_Lagoa-Rosada.wav,Gallinago,789618,0:05,gallinago
Common Snipe,https://xeno-canto.org/789616/download,XC789616-Galgal2_Lagoa-do-Caiado.wav,Gallinago,789616,0:11,gallinago
Common Snipe,https://xeno-canto.org/784374/download,XC784374-GalgalTopinho6_Escampadouro.wav,Gallinago,784374,0:07,gallinago
Common Snipe,https://xeno-canto.org/812631/download,XC812631-Galgal9_Pico-Gaspar.wav,Gallinago,812631,1:11,gallinago
Common Snipe,https://xeno-canto.org/756993/download,XC756993-221008-091231Narceja.wav,Gallinago,756993,0:08,gallinago
Wilson's Snipe,https://xeno-canto.org/342368/download,XC342368-341_galdel_äysk2-kutsu_Portugali_Azorit_2011-10-21.mp3,Gallinago,342368,0:08,delicata
Common Sandpiper,https://xeno-canto.org/829203/download,XC829203-Actitis-hypoleucos_230910_105404_10.mp3,Actitis,829203,0:14,hypoleucos
Common Sandpiper,https://xeno-canto.org/789568/download,XC789568-Actitis-hypoleucos_2023.03.30_18.19_01.mp3,Actitis,789568,0:08,hypoleucos
Common Sandpiper,https://xeno-canto.org/767558/download,XC767558-Actitis-hypoleucos_2022.12.10_13.37_01.mp3,Actitis,767558,0:03,hypoleucos
